date,year,month,latitude,longitude,nearest_country,country_name,region,attack_type,vessel_type,vessel_status,shore_distance,est_ship_value_musd,est_cargo_value_musd,est_total_exposure_musd,exposure_source,GDP,corruption_index,population,unemployment_rate,coastline_km,coastline_mi,has_active_coast_guard
2008-07-09,2008,7,4.0617,6.8067,NGA,Nigeria,Sub-Saharan Africa,Attempted,Unknown,Steaming,30.9,35.0,45.0,0.0,attack_vessel_model_v2,2243.0,27.0,150269623.0,3.54,853,530.0,True
2008-07-11,2008,7,-6.0423,106.8947,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,9.2,30.0,30.0,0.0,attack_vessel_model_v2,2167.0,26.0,235469762.0,7.21,54716,33998.9,True
2008-07-13,2008,7,18.5667,-72.4,HTI,Haiti,Latin America & Caribbean,Boarded,Unknown,Anchored,1.3,35.0,45.0,0.0,attack_vessel_model_v2,679.0,14.0,9646580.0,16.04,1771,1100.4,True
2008-07-13,2008,7,14.6,121.0,PHL,Philippines,East Asia & Pacific,Boarded,Unknown,Anchored,4.5,30.0,30.0,0.0,attack_vessel_model_v2,1991.0,23.0,90901965.0,3.72,36289,22548.9,True
2008-07-15,2008,7,13.5167,49.1933,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,78.4,35.0,45.0,0.0,attack_vessel_model_v2,1229.0,23.0,21892146.0,12.1,1906,1184.3,True
2008-07-15,2008,7,4.1878,8.573,CMR,Cameroon,Sub-Saharan Africa,Boarded,Unknown,Anchored,33.6,35.0,45.0,0.0,attack_vessel_model_v2,1372.0,23.0,19252666.0,3.3,402,249.8,True
2008-07-16,2008,7,4.6728,7.1038,NGA,Nigeria,Sub-Saharan Africa,Boarded,Unknown,Anchored,1.4,35.0,45.0,0.0,attack_vessel_model_v2,2243.0,27.0,150269623.0,3.54,853,530.0,True
2008-07-18,2008,7,12.7917,51.0333,SOM,Somalia,Sub-Saharan Africa,Attempted,Unknown,Steaming,92.4,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,10.0,11397188.0,11.21,3333,2071.0,False
2008-07-19,2008,7,-6.665,39.43,TZA,Tanzania,Sub-Saharan Africa,Boarded,Unknown,Steaming,17.9,35.0,45.0,0.0,attack_vessel_model_v2,687.0,30.0,41853944.0,2.6,1424,884.8,True
2008-07-20,2008,7,3.9233,98.7483,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,7.5,30.0,30.0,0.0,attack_vessel_model_v2,2167.0,26.0,235469762.0,7.21,54716,33998.9,True
2008-07-20,2008,7,13.2832,50.0578,SOM,Somalia,Sub-Saharan Africa,Hijacked,Unknown,Steaming,160.1,35.0,45.0,4.5,attack_vessel_model_v2,1238.0,10.0,11397188.0,11.21,3333,2071.0,False
2008-07-20,2008,7,-4.6022,55.4233,SYC,Seychelles,Sub-Saharan Africa,Boarded,Unknown,Anchored,0.2,35.0,45.0,0.0,attack_vessel_model_v2,11123.0,48.0,86956.0,4.41,491,305.1,True
2008-07-22,2008,7,14.5567,120.9183,PHL,Philippines,East Asia & Pacific,Boarded,Unknown,Anchored,5.8,30.0,30.0,0.0,attack_vessel_model_v2,1991.0,23.0,90901965.0,3.72,36289,22548.9,True
2008-07-24,2008,7,4.0337,6.7562,NGA,Nigeria,Sub-Saharan Africa,Hijacked,Unknown,Steaming,33.8,35.0,45.0,4.5,attack_vessel_model_v2,2243.0,27.0,150269623.0,3.54,853,530.0,True
2008-07-25,2008,7,10.65,107.0167,VNM,Vietnam,East Asia & Pacific,Boarded,Unknown,Berthed,0.8,30.0,30.0,0.0,attack_vessel_model_v2,1149.0,27.0,86243413.0,1.79,3444,2140.0,True
2008-07-25,2008,7,4.4933,7.1833,NGA,Nigeria,Sub-Saharan Africa,Fired Upon,Unknown,Anchored,1.1,35.0,45.0,1.5,attack_vessel_model_v2,2243.0,27.0,150269623.0,3.54,853,530.0,True
2008-07-26,2008,7,3.95,98.8,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,13.8,30.0,30.0,0.0,attack_vessel_model_v2,2167.0,26.0,235469762.0,7.21,54716,33998.9,True
2008-07-31,2008,7,10.2727,107.0475,VNM,Vietnam,East Asia & Pacific,Boarded,Unknown,Anchored,7.1,30.0,30.0,0.0,attack_vessel_model_v2,1149.0,27.0,86243413.0,1.79,3444,2140.0,True
2008-08-04,2008,8,2.7902,104.1698,MYS,Malaysia,East Asia & Pacific,Hijacked,Unknown,Steaming,2.5,30.0,30.0,4.5,attack_vessel_model_v2,8475.0,51.0,27236006.0,3.34,4675,2904.9,True
2008-08-06,2008,8,3.9367,98.78,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,11.2,30.0,30.0,0.0,attack_vessel_model_v2,2167.0,26.0,235469762.0,7.21,54716,33998.9,True
2008-08-06,2008,8,0.1698,117.602,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,10.0,30.0,30.0,0.0,attack_vessel_model_v2,2167.0,26.0,235469762.0,7.21,54716,33998.9,True
2008-08-08,2008,8,13.2,49.9333,SOM,Somalia,Sub-Saharan Africa,Attempted,Unknown,Steaming,157.8,35.0,45.0,0.0,attack_vessel_model_v2,1238.0,10.0,11397188.0,11.21,3333,2071.0,False
2008-08-11,2008,8,-6.0848,106.9167,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Berthed,7.9,30.0,30.0,0.0,attack_vessel_model_v2,2167.0,26.0,235469762.0,7.21,54716,33998.9,True
2008-08-12,2008,8,13.6468,49.7523,YEM,"Yemen, Rep.",Middle East & North Africa,Hijacked,Unknown,Steaming,110.3,35.0,45.0,4.5,attack_vessel_model_v2,1229.0,23.0,21892146.0,12.1,1906,1184.3,True
2008-08-13,2008,8,-2.7217,-80.4433,ECU,Ecuador,Latin America & Caribbean,Boarded,Unknown,Anchored,8.9,35.0,45.0,0.0,attack_vessel_model_v2,4249.0,20.0,14535739.0,3.92,2237,1390.0,True
2008-08-13,2008,8,-12.0133,-77.2017,PER,Peru,Latin America & Caribbean,Boarded,Unknown,Anchored,5.8,35.0,45.0,0.0,attack_vessel_model_v2,4221.0,36.0,28562317.0,4.06,2414,1500.0,True
2008-08-19,2008,8,12.7707,47.9197,YEM,"Yemen, Rep.",Middle East & North Africa,Hijacked,Unknown,Steaming,113.0,35.0,45.0,4.5,attack_vessel_model_v2,1229.0,23.0,21892146.0,12.1,1906,1184.3,True
2008-08-20,2008,8,9.9167,76.0833,IND,India,South Asia,Boarded,Unknown,Anchored,17.2,35.0,40.0,0.0,attack_vessel_model_v2,999.0,34.0,1200669765.0,5.28,7000,4349.6,True
2008-08-21,2008,8,12.965,48.945,YEM,"Yemen, Rep.",Middle East & North Africa,Hijacked,Unknown,Steaming,122.3,35.0,45.0,4.5,attack_vessel_model_v2,1229.0,23.0,21892146.0,12.1,1906,1184.3,True
2008-08-21,2008,8,13.8217,50.3983,YEM,"Yemen, Rep.",Middle East & North Africa,Hijacked,Unknown,Steaming,115.5,35.0,45.0,4.5,attack_vessel_model_v2,1229.0,23.0,21892146.0,12.1,1906,1184.3,True
2008-08-21,2008,8,14.4403,49.941,YEM,"Yemen, Rep.",Middle East & North Africa,Hijacked,Unknown,Steaming,41.8,35.0,45.0,4.5,attack_vessel_model_v2,1229.0,23.0,21892146.0,12.1,1906,1184.3,True
2008-08-23,2008,8,14.1883,50.3383,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,74.5,35.0,45.0,0.0,attack_vessel_model_v2,1229.0,23.0,21892146.0,12.1,1906,1184.3,True
2008-08-23,2008,8,14.2667,50.3233,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,65.7,35.0,45.0,0.0,attack_vessel_model_v2,1229.0,23.0,21892146.0,12.1,1906,1184.3,True
